[Connect DataFile][1.1]
Date:;19.02.2026
Time:;16:09:11,170
Unit:;C
Resolution:;0,0125
Values:;7
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;2.0 mm;1.5 mm;1.0 mm;
00:00:32,700;56,7;56,7;35,1;67,3;67,3;61,0;52,5;
00:00:32,712;56,7;56,7;35,1;67,3;67,3;61,0;52,5;
00:00:32,725;56,8;56,8;35,4;67,2;67,2;60,8;52,5;
00:00:32,737;56,4;56,4;35,1;66,8;66,8;60,6;52,4;
00:00:32,750;56,6;56,6;35,3;67,2;67,2;61,2;52,8;
00:00:32,762;56,9;56,9;35,2;67,1;67,1;60,6;52,4;
00:00:32,775;56,9;56,9;35,2;67,1;67,1;60,6;52,4;
00:00:32,787;56,7;56,7;35,3;67,3;67,3;60,6;52,4;
00:00:32,800;56,5;56,5;35,0;67,0;67,0;60,4;52,9;
00:00:32,812;56,9;56,9;35,3;67,1;67,1;61,0;52,5;
00:00:32,825;56,8;56,8;35,2;67,1;67,1;60,7;52,7;
00:00:32,837;56,8;56,8;35,2;67,1;67,1;60,7;52,7;
00:00:32,850;56,6;56,6;35,1;67,0;67,0;60,6;52,4;
00:00:32,862;56,8;56,8;35,3;67,2;67,2;60,7;52,3;
00:00:32,875;56,8;56,8;35,1;67,1;67,1;60,7;52,5;
00:00:32,887;56,2;56,2;35,1;67,1;67,1;60,4;52,3;
00:00:32,900;56,2;56,2;35,1;67,1;67,1;60,4;52,3;
00:00:32,912;56,8;56,8;35,3;66,9;66,9;60,9;52,4;
00:00:32,925;57,0;57,0;35,1;66,9;66,9;60,9;52,6;
00:00:32,937;56,7;56,7;35,1;66,9;66,9;60,8;52,4;
00:00:32,950;56,5;56,5;35,1;67,2;67,2;60,6;52,4;
00:00:32,962;56,5;56,5;35,1;67,2;67,2;60,6;52,4;
00:00:32,975;56,6;56,6;35,2;66,9;66,9;60,4;52,6;
00:00:32,987;56,8;56,8;35,1;67,0;67,0;60,3;52,3;
00:00:33,000;56,4;56,4;35,0;67,0;67,0;60,6;52,3;
00:00:33,012;56,8;56,8;35,1;67,0;67,0;60,5;52,4;
00:00:33,025;56,8;56,8;35,1;67,0;67,0;60,5;52,4;
00:00:33,037;57,1;57,1;35,1;67,1;67,1;60,4;52,5;
00:00:33,050;56,5;56,5;35,3;67,1;67,1;60,6;52,4;
00:00:33,062;56,4;56,4;35,3;67,2;67,2;60,5;52,8;
00:00:33,075;57,1;57,1;35,1;67,0;67,0;60,7;52,5;
00:00:33,087;57,1;57,1;35,1;67,0;67,0;60,7;52,5;
00:00:33,100;56,4;56,4;35,3;67,0;67,0;60,8;52,3;
00:00:33,112;56,8;56,8;35,1;67,1;67,1;60,5;52,6;
00:00:33,125;56,5;56,5;35,4;67,0;67,0;60,6;52,6;
00:00:33,137;56,6;56,6;35,1;66,9;66,9;60,6;52,8;
00:00:33,150;56,6;56,6;35,1;66,9;66,9;60,6;52,8;
00:00:33,162;56,6;56,6;35,5;66,9;66,9;60,5;52,3;
00:00:33,175;56,9;56,9;34,9;66,9;66,9;60,7;52,5;
00:00:33,187;56,8;56,8;35,3;67,0;67,0;60,5;52,5;
00:00:33,200;56,7;56,7;35,3;67,2;67,2;60,7;52,5;
00:00:33,212;56,7;56,7;35,3;67,2;67,2;60,7;52,5;
00:00:33,225;57,1;57,1;35,2;66,9;66,9;60,8;52,3;
00:00:33,237;56,6;56,6;35,1;67,3;67,3;60,9;52,6;
00:00:33,250;56,7;56,7;35,3;67,0;67,0;60,5;52,7;
00:00:33,262;56,6;56,6;35,5;67,3;67,3;60,6;52,5;
00:00:33,275;56,6;56,6;35,5;67,3;67,3;60,6;52,5;
00:00:33,287;56,9;56,9;35,4;67,0;67,0;60,6;52,4;
00:00:33,300;56,9;56,9;35,3;67,4;67,4;60,7;52,4;
00:00:33,312;56,9;56,9;35,2;67,1;67,1;60,7;52,7;
00:00:33,325;56,6;56,6;35,3;67,3;67,3;60,7;52,6;
00:00:33,337;56,6;56,6;35,3;67,3;67,3;60,7;52,6;
00:00:33,350;56,8;56,8;35,3;67,0;67,0;60,5;52,4;
00:00:33,362;56,5;56,5;35,1;67,3;67,3;60,2;52,4;
00:00:33,375;56,7;56,7;35,1;67,1;67,1;60,9;52,4;
00:00:33,387;56,8;56,8;35,2;67,1;67,1;60,7;52,6;
00:00:33,400;56,8;56,8;35,2;67,1;67,1;60,7;52,6;
00:00:33,412;56,9;56,9;35,1;67,4;67,4;60,6;52,6;
00:00:33,425;56,8;56,8;35,4;67,1;67,1;60,6;52,8;
00:00:33,437;56,5;56,5;35,3;67,1;67,1;60,7;52,6;
00:00:33,450;56,9;56,9;35,3;67,4;67,4;61,0;52,5;
00:00:33,462;56,9;56,9;35,3;67,4;67,4;61,0;52,5;
00:00:33,475;56,8;56,8;35,1;66,8;66,8;60,8;52,4;
00:00:33,487;56,7;56,7;35,3;67,1;67,1;60,5;52,4;
00:00:33,500;56,9;56,9;35,2;67,2;67,2;60,3;52,7;
00:00:33,512;56,5;56,5;35,2;66,9;66,9;60,5;52,5;
00:00:33,525;56,5;56,5;35,2;66,9;66,9;60,5;52,5;
00:00:33,537;56,3;56,3;35,3;67,0;67,0;60,5;52,5;
00:00:33,550;56,7;56,7;35,1;67,1;67,1;60,6;52,5;
00:00:33,562;57,0;57,0;35,3;67,1;67,1;60,6;52,7;
00:00:33,575;56,4;56,4;35,2;67,1;67,1;60,3;52,3;
00:00:33,587;56,4;56,4;35,2;67,1;67,1;60,3;52,3;
00:00:33,600;57,0;57,0;35,2;67,0;67,0;60,7;52,2;
00:00:33,612;56,9;56,9;35,1;67,1;67,1;60,8;52,5;
00:00:33,625;56,7;56,7;35,1;67,0;67,0;61,0;52,3;
00:00:33,637;56,6;56,6;35,1;66,9;66,9;60,6;52,9;
00:00:33,650;56,6;56,6;35,1;66,9;66,9;60,6;52,9;
00:00:33,662;56,9;56,9;35,2;67,0;67,0;60,5;52,8;
00:00:33,675;56,7;56,7;35,0;66,9;66,9;60,6;52,5;
00:00:33,687;56,6;56,6;35,3;67,2;67,2;61,0;52,7;
00:00:33,700;56,9;56,9;35,1;67,2;67,2;60,2;52,5;
00:00:33,712;56,9;56,9;35,1;67,2;67,2;60,2;52,5;
00:00:33,725;56,8;56,8;35,1;66,9;66,9;60,9;52,5;
00:00:33,737;56,9;56,9;35,1;66,9;66,9;60,5;52,4;
00:00:33,750;56,7;56,7;35,3;67,1;67,1;60,7;52,5;
00:00:33,762;56,9;56,9;35,3;66,9;66,9;60,5;52,7;
00:00:33,775;56,9;56,9;35,3;66,9;66,9;60,5;52,7;
00:00:33,787;56,7;56,7;35,2;67,2;67,2;60,9;52,5;
00:00:33,800;56,7;56,7;35,1;67,3;67,3;60,9;52,6;
00:00:33,812;56,9;56,9;35,1;67,0;67,0;60,5;52,8;
00:00:33,825;57,0;57,0;35,5;67,4;67,4;60,7;53,2;
00:00:33,837;57,0;57,0;35,5;67,4;67,4;60,7;53,2;
00:00:33,850;56,8;56,8;35,3;67,3;67,3;60,9;52,5;
00:00:33,862;57,2;57,2;35,4;67,1;67,1;60,6;52,7;
00:00:33,875;56,8;56,8;35,3;67,5;67,5;61,0;52,7;
00:00:33,887;56,9;56,9;35,1;66,8;66,8;60,9;52,6;
00:00:33,900;56,9;56,9;35,1;66,8;66,8;60,9;52,6;
00:00:33,912;56,5;56,5;35,2;66,7;66,7;60,7;52,5;
00:00:33,925;56,8;56,8;35,2;67,2;67,2;60,8;52,9;
00:00:33,937;56,8;56,8;35,0;67,0;67,0;60,6;52,3;
00:00:33,950;56,7;56,7;35,1;67,2;67,2;61,0;52,4;
00:00:33,962;56,7;56,7;35,1;67,2;67,2;61,0;52,4;
00:00:33,975;56,5;56,5;35,3;67,2;67,2;60,5;53,0;
00:00:33,987;56,6;56,6;35,4;67,1;67,1;60,8;52,7;
00:00:34,000;56,8;56,8;35,1;67,2;67,2;60,9;52,4;
00:00:34,012;56,9;56,9;35,4;66,9;66,9;60,5;52,7;
00:00:34,025;56,9;56,9;35,4;66,9;66,9;60,5;52,7;
00:00:34,037;57,1;57,1;35,3;67,1;67,1;60,8;52,7;
00:00:34,050;57,1;57,1;35,2;67,2;67,2;60,6;52,5;
00:00:34,062;57,1;57,1;35,3;66,8;66,8;60,3;52,5;
00:00:34,075;56,6;56,6;35,4;67,4;67,4;60,6;52,6;
00:00:34,087;56,6;56,6;35,4;67,4;67,4;60,6;52,6;
00:00:34,100;57,1;57,1;35,1;67,5;67,5;60,5;52,8;
00:00:34,112;56,3;56,3;35,5;66,8;66,8;60,9;52,6;
00:00:34,125;56,7;56,7;35,1;66,8;66,8;60,6;52,3;
00:00:34,137;56,9;56,9;35,3;67,0;67,0;60,8;52,6;
00:00:34,150;56,9;56,9;35,3;67,0;67,0;60,8;52,6;
00:00:34,162;56,9;56,9;35,3;66,9;66,9;60,7;52,5;
00:00:34,175;57,1;57,1;35,1;67,2;67,2;60,6;52,6;
00:00:34,187;56,9;56,9;35,3;67,1;67,1;60,6;52,5;
00:00:34,200;56,9;56,9;35,1;67,3;67,3;60,4;52,3;
00:00:34,212;56,9;56,9;35,1;67,3;67,3;60,4;52,3;
00:00:34,225;56,9;56,9;35,3;66,8;66,8;61,1;52,4;
00:00:34,237;56,8;56,8;35,1;67,1;67,1;60,5;53,0;
00:00:34,250;57,0;57,0;35,3;67,0;67,0;60,7;52,6;
00:00:34,262;57,6;57,6;35,2;66,9;66,9;61,0;52,6;
00:00:34,275;57,6;57,6;35,2;66,9;66,9;61,0;52,6;
00:00:34,287;56,8;56,8;35,1;67,1;67,1;60,9;52,7;
00:00:34,300;57,4;57,4;35,3;67,3;67,3;60,6;52,8;
00:00:34,312;56,8;56,8;35,2;67,1;67,1;60,9;52,5;
00:00:34,325;57,3;57,3;35,1;66,9;66,9;61,0;52,9;
00:00:34,337;57,3;57,3;35,1;66,9;66,9;61,0;52,9;
00:00:34,350;57,2;57,2;35,2;67,3;67,3;60,6;52,5;
00:00:34,362;56,8;56,8;35,5;67,0;67,0;60,6;52,7;
00:00:34,375;57,1;57,1;35,1;67,2;67,2;60,7;52,7;
00:00:34,387;56,9;56,9;35,2;66,7;66,7;60,6;53,3;
00:00:34,400;56,9;56,9;35,2;66,7;66,7;60,6;53,3;
00:00:34,412;56,9;56,9;35,3;67,4;67,4;60,8;52,9;
00:00:34,425;56,9;56,9;35,1;67,1;67,1;60,9;52,7;
00:00:34,437;57,2;57,2;35,1;67,5;67,5;61,0;52,4;
00:00:34,450;56,9;56,9;35,2;67,2;67,2;61,2;52,9;
00:00:34,462;56,9;56,9;35,2;67,2;67,2;61,2;52,9;
00:00:34,475;57,2;57,2;35,1;67,2;67,2;60,6;52,5;
00:00:34,487;57,4;57,4;35,2;66,8;66,8;60,7;52,6;
00:00:34,500;57,3;57,3;35,6;67,3;67,3;61,0;52,8;
00:00:34,512;56,5;56,5;35,1;66,8;66,8;61,0;52,5;
00:00:34,525;56,5;56,5;35,1;66,8;66,8;61,0;52,5;
00:00:34,537;56,9;56,9;35,5;67,1;67,1;61,3;52,4;
00:00:34,550;56,6;56,6;35,3;67,4;67,4;61,0;52,8;
00:00:34,562;57,0;57,0;35,7;67,1;67,1;61,3;52,5;
00:00:34,575;57,1;57,1;35,3;67,5;67,5;61,0;52,7;
00:00:34,587;57,1;57,1;35,3;67,5;67,5;61,0;52,7;
00:00:34,600;57,0;57,0;35,4;67,1;67,1;61,0;53,1;
00:00:34,612;57,3;57,3;35,2;67,2;67,2;61,0;52,9;
00:00:34,625;56,9;56,9;35,2;66,9;66,9;60,9;52,5;
00:00:34,637;57,1;57,1;35,3;66,9;66,9;60,7;52,4;
00:00:34,650;57,1;57,1;35,3;66,9;66,9;60,7;52,4;
00:00:34,662;56,8;56,8;35,2;67,0;67,0;61,0;52,5;
00:00:34,675;57,1;57,1;35,2;67,1;67,1;60,8;52,8;
00:00:34,687;57,1;57,1;35,1;67,0;67,0;61,4;52,7;
00:00:34,700;56,8;56,8;35,3;67,1;67,1;60,9;52,4;
00:00:34,712;56,8;56,8;35,3;67,1;67,1;60,9;52,4;
00:00:34,725;56,9;56,9;35,2;67,2;67,2;61,0;52,8;
00:00:34,737;57,2;57,2;35,7;67,3;67,3;61,0;52,7;
00:00:34,750;57,1;57,1;35,5;67,1;67,1;60,8;52,8;
00:00:34,762;56,9;56,9;35,4;67,4;67,4;60,7;52,6;
00:00:34,775;56,9;56,9;35,4;67,4;67,4;60,7;52,6;
00:00:34,787;57,2;57,2;35,4;67,1;67,1;60,6;52,7;
00:00:34,800;57,2;57,2;35,5;67,0;67,0;61,0;52,7;
00:00:34,812;57,2;57,2;35,4;67,3;67,3;61,1;52,5;
00:00:34,825;56,8;56,8;35,2;67,0;67,0;61,1;52,3;
00:00:34,837;56,8;56,8;35,2;67,0;67,0;61,1;52,3;
00:00:34,850;56,8;56,8;35,3;67,2;67,2;60,8;52,7;
00:00:34,862;57,1;57,1;35,3;67,3;67,3;60,9;52,7;
00:00:34,875;56,9;56,9;35,2;67,2;67,2;60,7;52,8;
00:00:34,887;57,0;57,0;35,1;67,3;67,3;61,0;52,6;
00:00:34,900;57,0;57,0;35,1;67,3;67,3;61,0;52,6;
00:00:34,912;56,9;56,9;35,4;66,9;66,9;60,5;52,7;
00:00:34,925;56,8;56,8;35,2;67,1;67,1;60,7;52,5;
00:00:34,937;56,9;56,9;35,2;67,0;67,0;61,2;52,7;
00:00:34,950;56,5;56,5;35,3;66,6;66,6;60,8;52,5;
00:00:34,962;56,5;56,5;35,3;66,6;66,6;60,8;52,5;
00:00:34,975;57,1;57,1;35,1;66,9;66,9;61,1;52,4;
00:00:34,987;56,9;56,9;35,2;66,9;66,9;61,2;52,9;
00:00:35,000;56,8;56,8;35,3;67,3;67,3;60,7;52,0;
00:00:35,012;56,8;56,8;35,1;67,1;67,1;60,6;52,6;
00:00:35,025;56,8;56,8;35,1;67,1;67,1;60,6;52,6;
00:00:35,037;57,2;57,2;35,2;67,1;67,1;60,8;52,5;
00:00:35,050;56,5;56,5;35,2;67,1;67,1;60,7;52,7;
00:00:35,062;57,0;57,0;35,1;66,7;66,7;60,5;52,4;
00:00:35,075;56,7;56,7;35,4;67,1;67,1;61,0;52,8;
00:00:35,087;56,7;56,7;35,4;67,1;67,1;61,0;52,8;
00:00:35,100;57,1;57,1;35,1;66,7;66,7;61,0;52,6;
00:00:35,112;56,8;56,8;35,5;67,5;67,5;60,9;52,9;
00:00:35,125;57,2;57,2;35,3;67,5;67,5;61,0;52,5;
00:00:35,137;56,9;56,9;35,3;66,7;66,7;61,2;52,8;
00:00:35,150;56,9;56,9;35,3;66,7;66,7;61,2;52,8;
00:00:35,162;57,1;57,1;35,2;66,8;66,8;60,9;52,8;
00:00:35,175;57,2;57,2;35,3;67,0;67,0;60,9;52,9;
00:00:35,187;57,2;57,2;35,2;67,0;67,0;61,0;52,6;
00:00:35,200;56,8;56,8;35,2;67,3;67,3;60,7;52,5;
00:00:35,212;56,8;56,8;35,2;67,3;67,3;60,7;52,5;
00:00:35,225;57,1;57,1;35,1;67,1;67,1;61,0;52,8;
00:00:35,237;57,0;57,0;35,3;67,2;67,2;60,5;52,5;
00:00:35,250;56,7;56,7;35,2;67,1;67,1;61,0;52,5;
00:00:35,262;56,8;56,8;35,2;66,8;66,8;61,0;52,5;
00:00:35,275;56,8;56,8;35,2;66,8;66,8;61,0;52,5;
00:00:35,287;57,1;57,1;35,5;66,9;66,9;61,0;52,6;
00:00:35,300;57,1;57,1;35,2;67,1;67,1;61,0;52,9;
00:00:35,312;56,8;56,8;35,4;66,9;66,9;60,6;52,7;
00:00:35,325;57,1;57,1;35,4;67,2;67,2;60,9;52,8;
00:00:35,337;57,1;57,1;35,4;67,2;67,2;60,9;52,8;
00:00:35,350;56,9;56,9;35,3;67,1;67,1;61,1;52,5;
00:00:35,362;56,9;56,9;35,3;67,1;67,1;61,2;52,5;
00:00:35,375;57,3;57,3;35,5;67,3;67,3;60,6;52,8;
00:00:35,387;57,1;57,1;35,1;66,9;66,9;61,0;52,5;
00:00:35,400;57,1;57,1;35,1;66,9;66,9;61,0;52,5;
00:00:35,412;56,8;56,8;35,3;67,1;67,1;61,0;52,5;
00:00:35,425;57,2;57,2;35,1;67,0;67,0;61,0;52,6;
00:00:35,437;57,0;57,0;35,3;66,2;66,2;60,1;50,9;
00:00:35,450;55,6;55,6;35,1;63,7;63,7;58,0;51,8;
00:00:35,462;55,6;55,6;35,1;63,7;63,7;58,0;51,8;
00:00:35,475;53,6;53,6;35,1;63,4;63,4;55,9;51,8;
00:00:35,487;54,0;54,0;35,2;63,9;63,9;56,6;53,4;
00:00:35,500;53,9;53,9;35,1;66,0;66,0;56,7;53,5;
00:00:35,512;53,8;53,8;35,2;66,5;66,5;57,3;53,4;
00:00:35,525;53,8;53,8;35,2;66,5;66,5;57,3;53,4;
00:00:35,537;54,3;54,3;35,4;66,5;66,5;57,1;53,9;
00:00:35,550;53,9;53,9;35,3;66,8;66,8;56,9;53,9;
00:00:35,562;54,1;54,1;35,5;67,0;67,0;56,8;53,8;
00:00:35,575;54,1;54,1;35,5;66,7;66,7;56,9;53,4;
00:00:35,587;54,1;54,1;35,5;66,7;66,7;56,9;53,4;
00:00:35,600;54,3;54,3;35,3;66,8;66,8;57,1;53,7;
00:00:35,612;53,9;53,9;35,1;66,4;66,4;56,6;53,8;
00:00:35,625;54,0;54,0;35,3;66,5;66,5;56,9;53,8;
00:00:35,637;54,1;54,1;35,1;66,6;66,6;56,8;54,1;
00:00:35,650;54,1;54,1;35,1;66,6;66,6;56,8;54,1;
00:00:35,662;53,9;53,9;35,1;66,2;66,2;56,9;53,7;
00:00:35,675;53,9;53,9;35,3;66,8;66,8;57,1;53,6;
00:00:35,687;54,0;54,0;35,5;66,6;66,6;57,1;54,1;
00:00:35,700;53,9;53,9;35,3;66,3;66,3;57,2;53,9;
00:00:35,712;53,9;53,9;35,3;66,3;66,3;57,2;53,9;
00:00:35,725;54,1;54,1;35,2;66,6;66,6;57,1;53,7;
00:00:35,737;54,2;54,2;35,2;66,6;66,6;56,3;53,9;
00:00:35,750;54,3;54,3;35,4;66,1;66,1;56,4;53,7;
00:00:35,762;53,7;53,7;35,3;66,2;66,2;56,2;53,5;
00:00:35,775;53,7;53,7;35,3;66,2;66,2;56,2;53,5;
00:00:35,787;54,1;54,1;35,3;66,0;66,0;56,4;53,7;
00:00:35,800;54,0;54,0;35,3;66,2;66,2;56,6;53,9;
00:00:35,812;54,1;54,1;35,5;66,2;66,2;56,4;53,8;
00:00:35,825;54,1;54,1;35,7;66,2;66,2;56,3;53,6;
00:00:35,837;54,1;54,1;35,7;66,2;66,2;56,3;53,6;
00:00:35,850;54,4;54,4;35,2;65,8;65,8;56,4;53,2;
00:00:35,862;54,2;54,2;35,2;65,8;65,8;56,4;53,2;
00:00:35,875;53,9;53,9;35,3;66,1;66,1;56,2;53,4;
00:00:35,887;54,1;54,1;35,1;66,3;66,3;56,5;53,4;
00:00:35,900;54,1;54,1;35,1;66,3;66,3;56,5;53,4;
00:00:35,912;54,1;54,1;35,3;65,8;65,8;56,4;53,8;
00:00:35,925;54,1;54,1;35,0;66,2;66,2;56,4;53,4;
00:00:35,937;53,9;53,9;35,3;66,2;66,2;56,4;53,5;
00:00:35,950;54,2;54,2;35,3;66,2;66,2;56,3;53,7;
00:00:35,962;54,2;54,2;35,3;66,2;66,2;56,3;53,7;
00:00:35,975;53,9;53,9;35,3;66,0;66,0;56,4;53,4;
00:00:35,987;54,4;54,4;35,3;66,0;66,0;56,6;53,6;
00:00:36,000;54,3;54,3;35,2;65,9;65,9;56,7;53,4;
00:00:36,012;54,4;54,4;35,2;66,0;65,9;56,2;53,7;
00:00:36,025;54,4;54,4;35,2;66,0;65,9;56,2;53,7;
00:00:36,037;54,6;54,6;35,1;66,0;65,7;56,4;54,0;
00:00:36,050;54,4;54,4;35,3;66,2;66,2;56,5;53,9;
00:00:36,062;54,5;54,5;35,2;65,8;65,8;56,2;53,9;
00:00:36,075;54,3;54,3;35,2;66,1;65,7;56,2;53,1;
00:00:36,087;54,3;54,3;35,2;66,1;65,7;56,2;53,1;
00:00:36,100;54,2;54,2;35,3;66,0;66,0;56,7;53,9;
00:00:36,112;54,2;54,2;35,2;66,1;66,1;56,2;53,8;
00:00:36,125;54,2;54,2;35,2;66,3;66,3;56,4;53,7;
00:00:36,137;54,3;54,3;35,1;66,2;66,2;56,0;53,7;
00:00:36,150;54,3;54,3;35,1;66,2;66,2;56,0;53,7;
00:00:36,162;54,4;54,4;35,3;66,1;66,1;56,3;53,7;
00:00:36,175;54,1;54,1;35,5;66,3;66,3;56,3;53,7;
00:00:36,187;54,3;54,3;35,2;66,0;66,0;56,4;53,5;
00:00:36,200;54,3;54,3;35,3;66,1;66,1;56,5;53,5;
00:00:36,212;54,3;54,3;35,3;66,1;66,1;56,5;53,5;
00:00:36,225;54,4;54,4;35,1;66,2;66,2;56,3;53,6;
00:00:36,237;54,1;54,1;35,2;66,1;66,1;56,2;53,6;
00:00:36,250;54,4;54,4;35,3;66,2;66,2;56,0;53,6;
00:00:36,262;54,1;54,1;35,2;66,2;66,2;56,4;53,7;
00:00:36,275;54,1;54,1;35,2;66,2;66,2;56,4;53,7;
00:00:36,287;54,4;54,4;35,3;66,2;66,2;56,4;53,8;
00:00:36,300;54,4;54,4;35,3;66,2;66,2;56,3;53,9;
00:00:36,312;54,5;54,5;35,2;66,2;66,2;56,5;54,0;
00:00:36,325;54,4;54,4;35,1;66,0;66,0;56,6;53,8;
00:00:36,337;54,4;54,4;35,1;66,0;66,0;56,6;53,8;
00:00:36,350;54,5;54,5;35,3;65,9;65,9;56,6;53,6;
00:00:36,362;54,1;54,1;35,3;66,1;66,1;56,1;53,9;
00:00:36,375;54,4;54,4;35,3;65,9;65,9;56,5;53,7;
00:00:36,387;54,6;54,6;35,3;66,2;66,2;56,8;53,9;
00:00:36,400;54,6;54,6;35,3;66,2;66,2;56,8;53,9;
00:00:36,412;54,4;54,4;35,5;66,0;66,0;56,2;54,2;
00:00:36,425;54,1;54,1;35,4;66,0;66,0;56,6;54,1;
00:00:36,437;54,6;54,6;35,3;66,1;66,1;56,6;53,6;
00:00:36,450;54,3;54,3;35,3;66,0;66,0;56,5;54,0;
00:00:36,462;54,3;54,3;35,3;66,0;66,0;56,5;54,0;
00:00:36,475;54,9;54,9;35,7;66,0;66,0;56,4;53,8;
00:00:36,487;54,4;54,4;35,7;66,1;66,1;56,7;53,7;
00:00:36,500;54,3;54,3;35,2;65,6;64,1;55,7;52,3;
00:00:36,512;55,3;55,3;35,2;65,8;64,6;54,4;51,5;
00:00:36,525;55,3;55,3;35,2;65,8;64,6;54,4;51,5;
00:00:36,537;57,3;57,3;35,3;66,7;66,7;54,4;53,1;
00:00:36,550;57,2;57,2;35,3;66,4;66,4;54,2;53,2;
00:00:36,562;56,9;56,9;35,3;66,7;66,7;54,0;52,9;
00:00:36,575;56,5;56,5;35,1;66,2;66,2;53,9;52,5;
00:00:36,587;56,5;56,5;35,1;66,2;66,2;53,9;52,5;
00:00:36,600;56,4;56,4;35,3;65,4;65,4;53,1;52,2;
00:00:36,612;56,3;56,3;35,5;65,5;65,5;53,8;52,3;
00:00:36,625;56,7;56,7;35,2;65,2;65,2;53,7;52,4;
00:00:36,637;56,7;56,7;35,3;65,1;65,1;54,1;52,3;
00:00:36,650;56,7;56,7;35,3;65,1;65,1;54,1;52,3;
00:00:36,662;57,0;57,0;35,3;65,4;65,4;53,9;52,3;
00:00:36,675;56,4;56,4;35,2;65,5;65,5;53,7;52,3;
00:00:36,687;56,7;56,7;35,3;65,4;65,4;54,0;52,4;
00:00:36,700;56,4;56,4;35,3;65,1;65,0;54,1;52,4;
00:00:36,712;56,4;56,4;35,3;65,1;65,0;54,1;52,4;
00:00:36,725;56,9;56,9;35,3;65,4;65,4;53,9;52,5;
00:00:36,737;56,2;56,2;35,2;65,3;65,3;53,9;52,1;
00:00:36,750;56,3;56,3;35,5;65,2;65,2;53,9;52,2;
00:00:36,762;56,3;56,3;35,3;65,1;65,1;53,9;52,3;
00:00:36,775;56,3;56,3;35,3;65,1;65,1;53,9;52,3;
00:00:36,787;56,2;56,2;35,4;65,5;65,5;53,7;52,0;
00:00:36,800;56,0;56,0;35,1;65,4;65,4;53,9;52,3;
00:00:36,812;56,3;56,3;35,5;65,1;65,1;53,7;52,2;
00:00:36,825;56,4;56,4;35,1;64,9;64,9;53,9;52,3;
00:00:36,837;56,4;56,4;35,1;64,9;64,9;53,9;52,3;
00:00:36,850;56,4;56,4;35,5;65,1;65,1;54,2;52,2;
00:00:36,862;56,9;56,9;35,2;65,8;65,8;53,9;51,8;
00:00:36,875;57,1;57,1;35,3;65,6;65,6;53,6;51,3;
00:00:36,887;57,6;57,6;35,3;66,2;66,2;54,1;50,9;
00:00:36,900;57,6;57,6;35,3;66,2;66,2;54,1;50,9;
00:00:36,912;55,0;55,0;35,2;65,2;65,2;54,9;51,3;
00:00:36,925;54,9;54,9;35,3;64,0;62,3;49,9;46,8;
00:00:36,937;56,3;56,3;35,3;64,8;64,4;48,5;40,8;
00:00:36,950;56,7;56,7;35,4;64,5;64,3;47,7;37,2;
00:00:36,962;56,7;56,7;35,4;64,5;64,3;47,7;37,2;
00:00:36,975;56,8;56,8;35,3;66,3;66,3;44,0;34,3;
00:00:36,987;57,3;57,3;35,7;67,5;67,5;42,9;34,3;
00:00:37,000;57,3;57,3;35,5;67,7;67,7;42,9;34,3;
00:00:37,012;57,3;57,3;35,4;68,2;68,2;43,2;34,0;
00:00:37,025;57,3;57,3;35,4;68,2;68,2;43,2;34,0;
00:00:37,037;57,5;57,5;35,6;68,5;68,5;43,2;34,1;
00:00:37,050;57,2;57,2;35,3;67,9;67,9;42,7;34,1;
00:00:37,062;57,3;57,3;35,4;67,2;67,2;41,3;34,7;
00:00:37,075;56,8;56,8;35,2;66,2;66,2;39,3;35,5;
00:00:37,087;56,8;56,8;35,2;66,2;66,2;39,3;35,5;
00:00:37,100;57,6;57,6;35,2;65,8;65,8;38,2;34,9;
00:00:37,112;57,9;57,9;35,4;65,6;65,6;37,8;35,1;
00:00:37,125;59,3;59,3;35,3;67,2;64,8;36,8;34,3;
00:00:37,137;59,1;59,1;35,3;66,0;61,4;34,6;33,5;
00:00:37,150;59,1;59,1;35,3;66,0;61,4;34,6;33,5;
00:00:37,162;57,9;57,9;35,3;65,1;57,1;34,1;34,1;
00:00:37,175;58,2;58,2;35,5;65,6;57,1;34,5;34,1;
00:00:37,187;58,2;58,2;35,3;66,2;57,1;34,1;34,3;
00:00:37,200;58,7;58,7;35,3;65,8;56,9;34,3;34,1;
00:00:37,212;58,7;58,7;35,3;65,8;56,9;34,3;34,1;
00:00:37,225;58,6;58,6;35,1;65,6;56,7;33,6;34,1;
00:00:37,237;58,5;58,5;35,4;65,6;56,7;33,8;34,4;
00:00:37,250;58,5;58,5;35,1;66,0;57,2;33,7;34,1;
00:00:37,262;58,2;58,2;35,3;65,8;56,8;34,1;34,0;
00:00:37,275;58,2;58,2;35,3;65,8;56,8;34,1;34,0;
00:00:37,287;58,6;58,6;35,2;65,8;56,8;33,9;34,5;
00:00:37,300;58,5;58,5;35,2;65,8;57,0;33,8;33,7;
00:00:37,312;58,4;58,4;35,1;65,6;56,7;33,8;34,1;
00:00:37,325;58,2;58,2;35,3;66,2;57,1;33,7;34,0;
00:00:37,337;58,2;58,2;35,3;66,2;57,1;33,7;34,0;
00:00:37,350;58,3;58,3;35,3;65,8;56,8;33,9;34,3;
00:00:37,362;58,1;58,1;35,2;65,6;56,9;33,7;34,0;
00:00:37,375;58,4;58,4;35,6;66,0;56,9;33,7;34,1;
