[Connect DataFile][1.1]
Date:;30.06.2025
Time:;14:37:33,219
Unit:;C
Resolution:;0,0124812
Values:;6
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;Deformation;Area 15;
00:04:55,517;26,6;26,6;31,9;35,2;25,5;35,2;
00:04:55,529;26,8;26,8;31,6;35,7;25,5;35,7;
00:04:55,542;26,7;26,7;31,7;37,4;25,6;37,4;
00:04:55,554;26,6;26,6;31,7;39,1;25,6;39,1;
00:04:55,567;26,7;26,7;31,7;40,9;25,6;40,9;
00:04:55,579;26,8;26,8;31,6;42,7;25,5;42,7;
00:04:55,592;26,9;26,9;31,6;44,2;25,6;44,2;
00:04:55,604;26,6;26,6;31,6;46,2;25,9;46,2;
00:04:55,617;26,7;26,7;31,6;47,3;25,5;47,3;
00:04:55,629;26,8;26,8;31,7;49,4;25,6;49,4;
00:04:55,642;26,9;26,9;31,5;51,0;25,5;51,0;
00:04:55,654;26,8;26,8;31,5;52,6;25,6;52,6;
00:04:55,667;26,7;26,7;31,5;54,2;25,6;54,2;
00:04:55,679;26,8;26,8;31,7;55,8;25,5;55,8;
00:04:55,692;26,8;26,8;31,7;55,8;25,5;55,8;
00:04:55,704;26,7;26,7;31,6;58,7;25,7;58,7;
00:04:55,717;26,9;26,9;32,0;60,2;25,6;60,2;
00:04:55,729;26,7;26,7;31,6;61,7;25,7;61,7;
00:04:55,742;26,8;26,8;31,7;63,2;25,7;63,2;
00:04:55,754;26,9;26,9;31,7;64,7;25,6;64,7;
00:04:55,766;27,1;27,1;31,7;66,1;25,9;66,1;
00:04:55,779;27,1;27,1;31,7;66,1;25,9;66,1;
00:04:55,791;27,0;27,0;31,9;68,5;25,9;68,5;
00:04:55,804;27,1;27,1;31,7;70,0;25,6;70,0;
00:04:55,816;26,9;26,9;31,8;71,1;25,9;71,1;
00:04:55,829;27,0;27,0;31,9;72,5;25,8;72,5;
00:04:55,841;27,1;27,1;31,9;73,8;25,7;73,8;
00:04:55,854;27,1;27,1;31,8;75,0;25,8;75,0;
00:04:55,866;27,0;27,0;31,6;76,2;25,9;76,2;
00:04:55,879;26,9;26,9;31,9;77,6;25,7;77,6;
00:04:55,891;26,9;26,9;31,7;78,5;25,5;78,5;
00:04:55,904;26,9;26,9;31,8;79,8;25,6;79,8;
00:04:55,916;26,9;26,9;31,7;80,9;25,5;80,9;
00:04:55,929;26,7;26,7;31,6;81,7;25,6;81,7;
00:04:55,941;26,8;26,8;31,6;82,9;25,6;82,9;
00:04:55,954;26,9;26,9;31,6;84,1;25,6;84,1;
00:04:55,966;26,9;26,9;31,7;85,1;25,8;85,1;
00:04:55,979;26,9;26,9;31,7;85,1;25,8;85,1;
00:04:55,991;27,0;27,0;31,7;86,6;25,6;86,6;
00:04:56,004;26,9;26,9;31,6;86,9;25,8;86,9;
00:04:56,016;27,0;27,0;31,6;87,2;25,6;87,2;
00:04:56,029;27,1;27,1;31,6;87,6;25,6;87,6;
00:04:56,041;27,1;27,1;31,6;87,9;25,6;87,9;
00:04:56,054;26,9;26,9;31,6;88,2;25,6;88,2;
00:04:56,066;26,9;26,9;31,6;88,2;25,6;88,2;
00:04:56,079;26,9;26,9;31,8;88,3;25,8;88,3;
00:04:56,091;27,1;27,1;31,7;88,4;25,6;88,4;
00:04:56,103;26,9;26,9;31,8;87,9;25,6;87,9;
00:04:56,116;26,9;26,9;31,8;87,9;25,8;87,9;
00:04:56,128;26,8;26,8;31,7;87,8;25,9;87,8;
00:04:56,141;26,8;26,8;31,6;87,7;25,8;87,7;
00:04:56,153;26,8;26,8;31,5;87,6;25,7;87,6;
00:04:56,166;27,0;27,0;32,0;87,6;25,8;87,6;
00:04:56,178;27,1;27,1;31,8;87,0;25,6;87,0;
00:04:56,191;27,0;27,0;31,6;86,5;25,5;86,5;
00:04:56,203;26,9;26,9;31,6;86,5;25,8;86,5;
00:04:56,216;27,0;27,0;31,6;86,0;25,7;86,0;
00:04:56,228;27,0;27,0;31,8;85,7;25,7;85,7;
00:04:56,241;26,9;26,9;31,9;85,4;25,6;85,4;
00:04:56,253;26,9;26,9;31,6;85,0;25,9;85,0;
00:04:56,266;26,9;26,9;31,6;85,0;25,9;85,0;
00:04:56,278;27,0;27,0;31,9;84,3;25,6;84,3;
00:04:56,291;26,9;26,9;32,0;83,9;25,6;83,9;
00:04:56,303;26,8;26,8;31,9;83,7;25,6;83,7;
00:04:56,316;26,9;26,9;31,8;83,2;25,8;83,2;
00:04:56,328;27,0;27,0;31,7;82,6;25,9;82,6;
00:04:56,341;26,9;26,9;31,7;82,3;25,6;82,3;
00:04:56,353;26,9;26,9;31,7;82,3;25,6;82,3;
00:04:56,366;26,9;26,9;31,8;81,7;25,7;81,7;
00:04:56,378;26,9;26,9;31,5;81,3;25,8;81,3;
00:04:56,391;27,1;27,1;31,8;80,9;25,9;80,9;
00:04:56,403;27,1;27,1;31,8;80,5;25,9;80,5;
00:04:56,416;27,0;27,0;31,8;80,1;25,9;80,1;
00:04:56,428;27,0;27,0;31,9;79,7;25,9;79,7;
00:04:56,440;27,0;27,0;31,9;79,3;25,9;79,3;
00:04:56,453;26,9;26,9;31,8;78,9;25,8;78,9;
00:04:56,465;27,0;27,0;31,9;78,6;25,9;78,6;
00:04:56,478;26,9;26,9;31,6;78,1;25,6;78,1;
00:04:56,490;27,1;27,1;31,6;77,8;25,9;77,8;
00:04:56,503;26,9;26,9;31,9;77,4;25,9;77,4;
00:04:56,515;26,9;26,9;31,9;77,1;25,8;77,1;
00:04:56,528;26,9;26,9;31,8;76,7;25,6;76,7;
00:04:56,540;26,8;26,8;31,6;76,1;25,6;76,1;
00:04:56,553;26,8;26,8;31,6;76,1;25,6;76,1;
00:04:56,565;26,9;26,9;31,6;75,8;25,6;75,8;
00:04:56,578;26,8;26,8;31,6;75,4;25,5;75,4;
00:04:56,590;27,2;27,2;31,6;75,0;25,6;75,0;
00:04:56,603;27,1;27,1;31,8;74,7;25,6;74,7;
00:04:56,615;26,9;26,9;31,9;74,4;25,6;74,4;
00:04:56,628;26,9;26,9;31,8;74,0;25,6;74,0;
00:04:56,640;26,9;26,9;31,8;74,0;25,6;74,0;
00:04:56,653;26,9;26,9;31,8;73,2;25,9;73,2;
00:04:56,665;26,9;26,9;32,0;73,2;25,7;73,2;
00:04:56,678;27,2;27,2;31,9;72,7;25,7;72,7;
00:04:56,690;27,2;27,2;31,8;72,4;25,7;72,4;
00:04:56,703;27,1;27,1;31,6;72,1;25,6;72,1;
00:04:56,715;27,1;27,1;31,7;71,8;25,6;71,8;
00:04:56,728;27,1;27,1;31,7;71,4;25,6;71,4;
00:04:56,740;26,9;26,9;31,7;71,0;25,9;71,0;
00:04:56,753;26,9;26,9;31,7;71,0;25,9;71,0;
00:04:56,765;26,9;26,9;32,0;70,4;26,0;70,4;
00:04:56,777;26,9;26,9;31,9;70,3;25,7;70,3;
00:04:56,790;26,9;26,9;32,0;69,8;26,0;69,8;
00:04:56,802;27,1;27,1;31,9;69,5;25,9;69,5;
00:04:56,815;27,2;27,2;31,7;69,2;25,8;69,2;
00:04:56,827;27,0;27,0;32,0;69,0;25,7;69,0;
00:04:56,840;27,0;27,0;32,0;69,0;25,7;69,0;
00:04:56,852;27,2;27,2;31,9;68,3;25,9;68,3;
00:04:56,865;27,2;27,2;31,8;67,9;26,0;67,9;
00:04:56,877;27,0;27,0;31,9;67,9;25,9;67,9;
00:04:56,890;27,0;27,0;31,9;67,6;25,9;67,6;
00:04:56,902;26,9;26,9;31,8;67,2;25,8;67,2;
00:04:56,915;27,1;27,1;31,9;66,8;26,1;66,8;
00:04:56,927;27,1;27,1;31,9;66,8;26,1;66,8;
00:04:56,940;26,9;26,9;31,6;66,2;25,8;66,2;
00:04:56,952;27,1;27,1;31,8;66,4;25,9;66,4;
00:04:56,965;26,9;26,9;32,0;65,8;26,1;65,8;
00:04:56,977;27,0;27,0;32,0;65,6;26,1;65,6;
00:04:56,990;27,0;27,0;32,0;65,4;26,0;65,4;
00:04:57,002;27,1;27,1;32,1;65,3;26,0;65,3;
00:04:57,015;27,2;27,2;32,1;65,1;25,9;65,1;
00:04:57,027;27,1;27,1;31,9;64,7;25,9;64,7;
00:04:57,040;27,1;27,1;31,9;64,7;25,9;64,7;
00:04:57,052;27,1;27,1;32,1;64,1;25,9;64,1;
00:04:57,065;27,1;27,1;31,9;64,1;25,9;64,1;
00:04:57,077;27,1;27,1;32,0;63,7;26,0;63,7;
00:04:57,090;27,1;27,1;32,0;63,5;25,9;63,5;
00:04:57,102;27,1;27,1;31,9;63,3;25,8;63,3;
00:04:57,114;27,3;27,3;31,9;63,0;25,8;63,0;
00:04:57,127;27,3;27,3;31,9;63,0;25,8;63,0;
00:04:57,139;27,0;27,0;31,8;62,5;25,8;62,5;
00:04:57,152;27,2;27,2;32,0;62,1;25,7;62,1;
00:04:57,164;27,3;27,3;32,0;61,9;25,8;61,9;
00:04:57,177;27,2;27,2;32,0;61,8;25,8;61,8;
00:04:57,189;27,1;27,1;32,0;61,7;25,7;61,7;
00:04:57,202;27,1;27,1;32,0;61,3;25,8;61,3;
00:04:57,214;27,1;27,1;32,0;61,3;25,8;61,3;
00:04:57,227;27,3;27,3;31,8;60,8;25,9;60,8;
00:04:57,239;27,1;27,1;31,9;60,7;25,9;60,7;
00:04:57,252;27,0;27,0;32,1;60,3;25,9;60,3;
00:04:57,264;27,0;27,0;31,9;60,2;25,9;60,2;
00:04:57,277;26,9;26,9;31,6;60,0;25,9;60,0;
00:04:57,289;26,9;26,9;31,8;59,9;25,9;59,9;
00:04:57,302;26,8;26,8;31,9;59,7;25,9;59,7;
00:04:57,314;27,1;27,1;31,6;59,4;25,9;59,4;
00:04:57,327;27,1;27,1;31,6;59,4;25,9;59,4;
00:04:57,339;27,1;27,1;31,7;59,1;25,7;59,1;
00:04:57,352;27,0;27,0;31,9;58,9;26,1;58,9;
00:04:57,364;27,0;27,0;32,0;58,5;25,9;58,5;
00:04:57,377;27,0;27,0;31,9;58,3;25,9;58,3;
00:04:57,389;26,9;26,9;31,8;58,1;25,9;58,1;
00:04:57,402;27,1;27,1;32,2;57,9;25,9;57,9;
00:04:57,414;27,1;27,1;32,2;57,9;25,9;57,9;
00:04:57,426;27,0;27,0;31,6;57,5;25,8;57,5;
00:04:57,439;27,1;27,1;31,7;57,5;26,1;57,5;
00:04:57,451;27,1;27,1;32,0;57,2;25,9;57,2;
00:04:57,464;27,1;27,1;31,9;57,2;25,9;57,2;
00:04:57,476;27,1;27,1;31,8;57,2;25,9;57,2;
00:04:57,489;27,1;27,1;31,9;56,9;26,0;56,9;
00:04:57,501;27,0;27,0;32,0;56,6;26,1;56,6;
00:04:57,514;27,1;27,1;32,0;56,8;25,9;56,8;
00:04:57,526;27,1;27,1;32,0;56,2;25,9;56,2;
00:04:57,539;27,4;27,4;32,0;55,9;25,9;55,9;
00:04:57,551;27,0;27,0;32,1;55,8;25,9;55,8;
00:04:57,564;27,1;27,1;32,1;56,0;25,9;56,0;
00:04:57,576;27,0;27,0;32,0;55,8;25,9;55,8;
00:04:57,589;26,9;26,9;31,9;55,5;25,8;55,5;
00:04:57,601;27,1;27,1;31,7;55,1;25,8;55,1;
00:04:57,614;27,1;27,1;31,7;55,1;25,8;55,1;
00:04:57,626;27,0;27,0;31,9;55,0;25,9;55,0;
00:04:57,639;27,0;27,0;31,9;54,9;25,7;54,9;
00:04:57,651;26,9;26,9;31,7;54,9;25,7;54,9;
00:04:57,664;27,0;27,0;31,9;54,6;25,7;54,6;
00:04:57,676;27,1;27,1;32,0;54,2;25,6;54,2;
00:04:57,689;27,0;27,0;31,9;54,1;25,8;54,1;
00:04:57,701;27,0;27,0;31,9;54,1;25,8;54,1;
00:04:57,714;27,4;27,4;31,9;53,7;25,9;53,7;
00:04:57,726;27,2;27,2;32,0;54,2;26,1;54,2;
00:04:57,739;27,1;27,1;32,0;53,5;25,9;53,5;
00:04:57,751;27,1;27,1;32,0;53,3;25,9;53,3;
00:04:57,763;27,1;27,1;32,0;53,1;25,9;53,1;
00:04:57,776;27,2;27,2;32,0;53,1;25,9;53,1;
00:04:57,788;27,3;27,3;31,9;53,0;25,9;53,0;
00:04:57,801;27,1;27,1;31,8;52,8;25,6;52,8;
00:04:57,813;26,9;26,9;31,7;52,7;25,9;52,7;
00:04:57,826;27,0;27,0;31,9;52,4;25,7;52,4;
00:04:57,838;27,1;27,1;31,8;52,4;25,9;52,4;
00:04:57,851;27,1;27,1;32,0;52,2;25,7;52,2;
00:04:57,863;27,1;27,1;31,9;52,1;25,7;52,1;
00:04:57,876;27,0;27,0;31,8;51,9;25,7;51,9;
00:04:57,888;27,1;27,1;31,8;51,8;25,6;51,8;
00:04:57,901;27,1;27,1;31,8;51,8;25,6;51,8;
00:04:57,913;26,9;26,9;32,0;51,7;25,8;51,7;
00:04:57,926;27,0;27,0;31,9;51,4;25,7;51,4;
00:04:57,938;27,0;27,0;31,9;51,3;25,8;51,3;
00:04:57,951;26,9;26,9;31,9;51,2;25,9;51,2;
00:04:57,963;26,8;26,8;31,9;51,0;25,9;51,0;
00:04:57,976;27,1;27,1;32,2;50,7;25,6;50,7;
00:04:57,988;27,1;27,1;32,2;50,7;25,6;50,7;
00:04:58,001;26,9;26,9;31,8;50,9;25,8;50,9;
00:04:58,013;27,1;27,1;31,9;50,7;25,7;50,7;
00:04:58,026;27,1;27,1;31,9;50,7;25,8;50,7;
00:04:58,038;27,1;27,1;32,1;50,4;25,8;50,4;
00:04:58,051;27,1;27,1;32,2;50,1;25,8;50,1;
00:04:58,063;27,1;27,1;32,1;50,1;25,9;50,1;
00:04:58,076;27,0;27,0;31,9;50,0;25,9;50,0;
00:04:58,088;26,9;26,9;31,8;49,9;26,0;49,9;
00:04:58,100;26,8;26,8;31,8;49,7;25,7;49,7;
00:04:58,113;26,9;26,9;31,9;49,4;25,8;49,4;
00:04:58,125;26,9;26,9;31,8;49,7;26,0;49,7;
00:04:58,138;27,1;27,1;31,7;49,3;25,9;49,3;
00:04:58,150;27,0;27,0;31,9;49,3;25,9;49,3;
00:04:58,163;26,9;26,9;32,1;49,2;25,9;49,2;
00:04:58,175;27,0;27,0;32,0;49,2;26,0;49,2;
00:04:58,188;27,0;27,0;32,0;49,2;26,0;49,2;
00:04:58,200;27,0;27,0;31,8;49,0;25,8;49,0;
00:04:58,213;27,1;27,1;31,9;48,7;25,9;48,7;
00:04:58,225;27,1;27,1;32,0;48,9;26,0;48,9;
00:04:58,238;27,0;27,0;31,9;48,6;25,9;48,6;
00:04:58,250;26,9;26,9;31,7;48,3;25,7;48,3;
00:04:58,263;27,1;27,1;31,9;48,4;25,9;48,4;
00:04:58,275;27,1;27,1;31,9;48,4;25,9;48,4;
00:04:58,288;27,1;27,1;32,0;48,0;25,8;48,0;
00:04:58,300;27,1;27,1;32,0;48,1;25,9;48,1;
00:04:58,313;27,4;27,4;32,0;48,0;26,1;48,0;
00:04:58,325;27,3;27,3;32,0;47,9;26,0;47,9;
00:04:58,338;27,2;27,2;31,9;47,8;25,9;47,8;
00:04:58,350;27,4;27,4;32,0;47,8;26,1;47,8;
00:04:58,363;27,6;27,6;32,0;47,7;26,3;47,7;
00:04:58,375;27,4;27,4;32,2;47,6;25,9;47,6;
00:04:58,388;27,4;27,4;32,1;47,5;25,9;47,5;
00:04:58,400;27,1;27,1;32,4;47,5;25,9;47,5;
00:04:58,413;27,3;27,3;32,0;47,3;25,8;47,3;
00:04:58,425;26,9;26,9;32,0;47,0;25,9;47,0;
00:04:58,437;27,2;27,2;32,0;47,0;25,9;47,0;
00:04:58,450;27,4;27,4;31,9;46,9;25,9;46,9;
00:04:58,462;27,0;27,0;32,0;46,9;25,8;46,9;
00:04:58,475;27,0;27,0;32,0;46,9;25,8;46,9;
00:04:58,487;27,1;27,1;32,2;46,5;25,9;46,5;
00:04:58,500;27,1;27,1;32,1;46,4;25,8;46,4;
00:04:58,512;27,4;27,4;32,1;46,1;25,9;46,1;
00:04:58,525;27,3;27,3;32,1;46,1;26,0;46,1;
00:04:58,537;27,1;27,1;32,0;46,1;26,0;46,1;
00:04:58,550;27,0;27,0;32,1;46,1;25,8;46,1;
00:04:58,562;27,0;27,0;32,1;46,1;25,8;46,1;
00:04:58,575;27,1;27,1;31,9;45,8;25,9;45,8;
00:04:58,587;27,1;27,1;32,0;45,8;26,2;45,8;
00:04:58,600;27,3;27,3;32,2;45,9;25,8;45,9;
00:04:58,612;27,3;27,3;32,1;45,8;25,8;45,8;
00:04:58,625;27,3;27,3;32,0;45,6;25,8;45,6;
00:04:58,637;27,2;27,2;32,0;45,5;25,9;45,5;
00:04:58,650;27,0;27,0;32,0;45,4;26,0;45,4;
00:04:58,662;27,1;27,1;32,0;45,5;26,1;45,5;
00:04:58,675;27,4;27,4;32,0;45,2;26,0;45,2;
00:04:58,687;27,1;27,1;31,8;45,2;25,9;45,2;
00:04:58,700;27,0;27,0;32,0;45,1;25,9;45,1;
00:04:58,712;27,4;27,4;31,9;44,9;26,1;44,9;
00:04:58,725;27,2;27,2;32,0;45,0;26,1;45,0;
00:04:58,737;27,0;27,0;32,0;45,0;26,0;45,0;
00:04:58,750;27,1;27,1;31,9;44,9;25,9;44,9;
00:04:58,762;27,1;27,1;31,9;44,9;25,9;44,9;
00:04:58,774;27,1;27,1;32,0;44,8;26,0;44,8;
00:04:58,787;27,1;27,1;31,9;44,5;26,0;44,5;
00:04:58,799;27,1;27,1;32,1;44,5;25,9;44,5;
00:04:58,812;27,2;27,2;32,1;44,5;25,9;44,5;
00:04:58,824;27,2;27,2;32,0;44,5;25,8;44,5;
00:04:58,837;27,2;27,2;32,0;44,4;25,9;44,4;
00:04:58,849;27,2;27,2;32,0;44,4;25,9;44,4;
00:04:58,862;27,3;27,3;32,1;44,1;26,1;44,1;
00:04:58,874;27,1;27,1;32,1;44,0;26,2;44,0;
00:04:58,887;27,4;27,4;32,0;44,0;26,1;44,0;
00:04:58,899;27,2;27,2;32,0;43,9;26,0;43,9;
00:04:58,912;27,0;27,0;32,0;43,8;25,9;43,8;
00:04:58,924;27,1;27,1;32,0;43,7;26,1;43,7;
00:04:58,937;27,2;27,2;32,0;43,6;26,2;43,6;
00:04:58,949;27,2;27,2;32,1;43,5;25,9;43,5;
00:04:58,962;27,2;27,2;32,2;43,3;26,1;43,3;
00:04:58,974;27,1;27,1;32,3;43,3;26,1;43,3;
00:04:58,987;27,1;27,1;32,0;43,2;25,9;43,2;
00:04:58,999;27,1;27,1;32,3;43,5;26,3;43,5;
00:04:59,012;27,3;27,3;32,2;43,4;26,1;43,4;
00:04:59,024;27,4;27,4;32,0;43,3;25,9;43,3;
00:04:59,037;27,4;27,4;32,0;43,2;26,0;43,2;
00:04:59,049;27,4;27,4;32,0;43,2;26,0;43,2;
00:04:59,062;27,5;27,5;32,0;43,1;26,0;43,1;
00:04:59,074;27,2;27,2;31,9;42,8;26,1;42,8;
00:04:59,086;27,1;27,1;31,9;42,9;25,9;42,9;
00:04:59,099;27,1;27,1;32,0;42,9;26,0;42,9;
00:04:59,111;27,1;27,1;32,0;42,8;26,0;42,8;
00:04:59,124;27,4;27,4;32,0;42,6;26,0;42,6;
00:04:59,136;27,4;27,4;32,0;42,6;26,0;42,6;
00:04:59,149;27,2;27,2;32,0;42,5;25,9;42,5;
00:04:59,161;27,4;27,4;31,9;42,5;26,1;42,5;
00:04:59,174;27,1;27,1;32,0;42,4;25,8;42,4;
00:04:59,186;27,1;27,1;31,9;42,3;25,9;42,3;
00:04:59,199;27,1;27,1;31,7;42,2;25,9;42,2;
00:04:59,211;27,1;27,1;31,8;42,2;26,0;42,2;
00:04:59,224;27,1;27,1;31,9;42,2;26,0;42,2;
00:04:59,236;27,2;27,2;32,1;42,0;26,1;42,0;
00:04:59,249;27,2;27,2;32,1;42,0;26,1;42,0;
00:04:59,261;27,3;27,3;31,9;42,0;26,1;42,0;
00:04:59,274;27,3;27,3;32,0;42,0;25,9;42,0;
00:04:59,286;27,1;27,1;32,2;41,8;25,9;41,8;
00:04:59,299;27,2;27,2;32,1;41,8;26,0;41,8;
00:04:59,311;27,3;27,3;32,0;41,8;26,0;41,8;
00:04:59,324;27,1;27,1;32,0;41,7;26,2;41,7;
00:04:59,336;27,1;27,1;32,0;41,7;26,2;41,7;
00:04:59,349;27,2;27,2;32,1;41,6;26,0;41,6;
00:04:59,361;27,3;27,3;32,3;41,6;26,0;41,6;
00:04:59,374;27,1;27,1;31,9;41,8;25,9;41,8;
00:04:59,386;27,1;27,1;32,0;41,6;25,9;41,6;
00:04:59,399;27,1;27,1;32,0;41,3;25,9;41,3;
00:04:59,411;27,1;27,1;31,9;41,2;25,9;41,2;
00:04:59,423;27,1;27,1;31,9;41,2;25,9;41,2;
00:04:59,436;27,2;27,2;32,2;41,2;25,9;41,2;
00:04:59,448;27,1;27,1;32,0;41,1;25,7;41,1;
00:04:59,461;27,2;27,2;31,9;40,7;25,9;40,7;
00:04:59,473;27,2;27,2;32,0;40,9;25,9;40,9;
00:04:59,486;27,1;27,1;32,1;41,0;25,9;41,0;
00:04:59,498;27,2;27,2;32,0;40,9;25,9;40,9;
00:04:59,511;27,2;27,2;31,9;40,7;25,9;40,7;
00:04:59,523;27,1;27,1;31,9;40,8;25,9;40,8;
00:04:59,536;27,1;27,1;31,9;40,8;25,9;40,8;
00:04:59,548;27,4;27,4;32,0;40,6;26,1;40,6;
00:04:59,561;27,0;27,0;32,0;40,5;25,9;40,5;
00:04:59,573;27,2;27,2;31,9;40,5;25,9;40,5;
00:04:59,586;27,1;27,1;31,9;40,5;26,0;40,5;
00:04:59,598;27,0;27,0;31,9;40,4;26,0;40,4;
00:04:59,611;27,1;27,1;31,9;40,5;25,9;40,5;
00:04:59,623;27,1;27,1;31,9;40,5;25,9;40,5;
00:04:59,636;27,0;27,0;32,0;40,2;25,7;40,2;
00:04:59,648;27,1;27,1;31,9;40,3;25,9;40,3;
00:04:59,661;27,0;27,0;31,9;40,0;25,9;40,0;
00:04:59,673;27,0;27,0;32,1;40,0;25,9;40,0;
00:04:59,686;27,0;27,0;32,3;40,0;25,8;40,0;
00:04:59,698;27,1;27,1;32,0;39,9;25,9;39,9;
00:04:59,711;27,1;27,1;32,0;39,9;25,9;39,9;
00:04:59,723;27,1;27,1;31,9;39,7;25,9;39,7;
00:04:59,736;27,1;27,1;31,7;39,9;26,0;39,9;
00:04:59,748;27,1;27,1;31,8;39,8;25,6;39,8;
00:04:59,760;27,2;27,2;31,9;39,8;25,9;39,8;
00:04:59,773;26,9;26,9;32,0;39,8;25,8;39,8;
00:04:59,785;27,0;27,0;32,1;39,8;25,9;39,8;
00:04:59,798;27,0;27,0;32,2;39,8;26,0;39,8;
00:04:59,810;27,1;27,1;31,9;39,8;26,1;39,8;
00:04:59,823;27,1;27,1;31,9;39,8;26,1;39,8;
00:04:59,835;27,3;27,3;32,0;39,5;26,1;39,5;
00:04:59,848;27,1;27,1;32,0;39,4;26,1;39,4;
00:04:59,860;27,3;27,3;32,0;39,4;26,0;39,4;
00:04:59,873;27,4;27,4;32,0;39,4;26,0;39,4;
00:04:59,885;27,4;27,4;31,9;39,4;26,0;39,4;
00:04:59,898;27,1;27,1;32,1;39,4;26,0;39,4;
00:04:59,910;27,1;27,1;32,1;39,4;26,0;39,4;
00:04:59,923;27,0;27,0;32,0;39,2;25,9;39,2;
00:04:59,935;27,1;27,1;31,9;39,4;25,9;39,4;
00:04:59,948;27,1;27,1;32,0;39,1;25,9;39,1;
00:04:59,960;27,2;27,2;31,9;39,0;25,9;39,0;
00:04:59,973;27,3;27,3;31,8;38,9;25,9;38,9;
00:04:59,985;27,3;27,3;31,9;38,9;25,9;38,9;
00:04:59,998;27,2;27,2;31,9;38,8;25,8;38,8;
00:05:00,010;27,0;27,0;31,9;38,7;25,9;38,7;
00:05:00,023;26,9;26,9;31,6;38,6;25,9;38,6;
00:05:00,035;26,9;26,9;31,9;38,7;25,7;38,7;
00:05:00,048;26,9;26,9;31,6;38,6;25,8;38,6;
00:05:00,060;26,9;26,9;32,0;38,7;25,9;38,7;
00:05:00,073;27,0;27,0;31,9;38,6;25,8;38,6;
00:05:00,085;27,1;27,1;31,7;38,4;25,7;38,4;
00:05:00,097;27,2;27,2;31,9;38,6;25,6;38,6;
00:05:00,110;27,2;27,2;31,9;38,6;25,6;38,6;
00:05:00,122;27,1;27,1;31,9;38,6;25,8;38,6;
00:05:00,135;27,2;27,2;32,3;38,5;25,9;38,5;
00:05:00,147;27,1;27,1;31,7;38,2;26,0;38,2;
00:05:00,160;27,0;27,0;31,7;38,2;25,9;38,2;
00:05:00,172;26,9;26,9;31,7;38,2;25,8;38,2;
00:05:00,185;27,1;27,1;31,9;38,4;25,6;38,4;
00:05:00,197;27,1;27,1;31,9;38,4;25,6;38,4;
00:05:00,210;27,0;27,0;31,9;38,1;25,8;38,1;
00:05:00,222;27,1;27,1;31,8;38,1;25,9;38,1;
00:05:00,235;27,0;27,0;31,8;38,1;25,9;38,1;
00:05:00,247;27,1;27,1;31,9;38,1;25,9;38,1;
00:05:00,260;27,1;27,1;32,0;38,0;25,9;38,0;
00:05:00,272;27,1;27,1;32,0;38,0;25,9;38,0;
00:05:00,285;27,0;27,0;31,9;38,0;25,8;38,0;
00:05:00,297;26,9;26,9;31,9;37,7;25,9;37,7;
00:05:00,310;26,8;26,8;31,8;37,8;25,9;37,8;
00:05:00,322;26,9;26,9;31,6;37,6;25,8;37,6;
00:05:00,335;26,9;26,9;31,8;37,9;25,8;37,9;
00:05:00,347;26,9;26,9;31,9;37,7;25,7;37,7;
00:05:00,360;27,1;27,1;31,8;37,7;25,8;37,7;
00:05:00,372;27,2;27,2;31,7;37,7;25,8;37,7;
00:05:00,385;26,8;26,8;31,9;37,7;25,9;37,7;
00:05:00,397;26,8;26,8;31,9;37,7;25,9;37,7;
00:05:00,410;27,2;27,2;31,9;37,6;25,9;37,6;
00:05:00,422;26,9;26,9;31,9;37,5;25,8;37,5;
00:05:00,434;26,9;26,9;31,8;37,5;25,9;37,5;
00:05:00,447;27,0;27,0;31,8;37,4;25,9;37,4;
00:05:00,459;27,1;27,1;31,7;37,3;25,9;37,3;
00:05:00,472;27,0;27,0;32,0;37,1;25,7;37,1;
00:05:00,484;27,0;27,0;32,0;37,1;25,7;37,1;
00:05:00,497;27,2;27,2;31,9;37,5;25,6;37,5;
00:05:00,509;26,9;26,9;31,9;37,1;26,1;37,1;
00:05:00,522;27,2;27,2;31,8;37,3;25,9;37,3;
00:05:00,534;27,2;27,2;31,9;37,3;25,9;37,3;
00:05:00,547;27,1;27,1;32,0;37,2;25,8;37,2;
00:05:00,559;27,2;27,2;32,0;37,1;25,8;37,1;
00:05:00,572;27,2;27,2;32,0;37,0;25,8;37,0;
00:05:00,584;27,1;27,1;31,7;37,2;25,8;37,2;
00:05:00,597;27,0;27,0;31,7;37,0;25,8;37,0;
00:05:00,609;27,0;27,0;31,9;37,1;25,9;37,1;
00:05:00,622;27,1;27,1;31,7;36,8;25,9;36,8;
00:05:00,634;27,1;27,1;32,0;37,2;25,6;37,2;
00:05:00,647;27,1;27,1;32,0;37,0;25,7;37,0;
00:05:00,659;27,1;27,1;32,0;36,8;25,8;36,8;
00:05:00,672;27,1;27,1;32,0;37,1;25,9;37,1;
00:05:00,684;27,1;27,1;32,0;37,1;25,9;37,1;
00:05:00,697;27,0;27,0;31,9;36,8;25,9;36,8;
00:05:00,709;27,1;27,1;31,9;36,6;25,9;36,6;
00:05:00,722;27,3;27,3;31,9;36,6;25,9;36,6;
00:05:00,734;27,2;27,2;32,0;36,6;26,0;36,6;
00:05:00,746;27,0;27,0;32,0;36,6;26,0;36,6;
00:05:00,759;27,1;27,1;32,0;36,6;25,9;36,6;
